IdProveedor;IdProveedorT5;EnAsistco;Prioridad;NombreComercial;TipoServicio;FechaAlta;UsuarioAlta;UltimaModificacion;PrvActivo;FueraRed;Bloqueo;PagoDirecto;PagoUrgente;IdSrvTipo;IdBanco;Banco;SucursalBanco;BancoCuenta;BancoClabe;TarjetaHabiente;RFC;Curp;IdSucursal;NombreSucursal;SucActiva;Oficina_1;EntidadSucursal;MunicipioSucursal;Latitud;Longitud;Direccion;CodigoPostal;"Correo Electrónico_1";Oficina_2;"Correo Electrónico_2";Oficina_3;Negocio_1;Consultorio_1;Persona_1;Casa_1;Celular_1;nota_1_PrvNotaTipo;nota_1_PrvNota;nota_1_Comentario;"Correo Corporativo_1";nota_2_PrvNotaTipo;nota_2_PrvNota;nota_2_Comentario;"Correo Corporativo_2";"Correo Electrónico_3";"Correo Corporativo_3";Oficina_4;"Correo Electrónico_4";"Correo Corporativo_4";Oficina_5;"Correo Electrónico_5";"Correo Corporativo_5";Oficina_6;Fax_1;"Nextel (Radio)_1";Despacho_1;nota_3_PrvNotaTipo;nota_3_PrvNota;nota_3_Comentario;nota_4_PrvNotaTipo;nota_4_PrvNota;nota_4_Comentario;nota_5_PrvNotaTipo;nota_5_PrvNota;nota_5_Comentario;nota_6_PrvNotaTipo;nota_6_PrvNota;nota_6_Comentario;Extension_1;Extension_2;especialidad_1;especialidad_2;especialidad_3;especialidad_4;especialidad_5;especialidad_6;especialidad_7;especialidad_8;especialidad_9;especialidad_10;especialidad_11;especialidad_12;especialidad_13;especialidad_14;especialidad_15;especialidad_16;especialidad_17;especialidad_18;especialidad_19;especialidad_20;especialidad_21;especialidad_22;especialidad_23;especialidad_24;especialidad_25;especialidad_26;especialidad_27;especialidad_28;especialidad_29;especialidad_30;especialidad_31;especialidad_32;especialidad_33;especialidad_34;especialidad_35;especialidad_36;especialidad_37;especialidad_38;especialidad_39;especialidad_40;Negocio_2;Negocio_3;Consultorio_2;"Lada sin costo_1";nota_7_PrvNotaTipo;nota_7_PrvNota;nota_7_Comentario;nota_8_PrvNotaTipo;nota_8_PrvNota;nota_8_Comentario
17660;;No;3;"CHRISTUS MUGUERZA SALTILLO";"Hospital Tabulado";0000-00-00;"Leticia Citlalli Amaro Aleman";2020-02-09;No;No;No;No;No;83;;;;;;;;;24284;SALTILLO;1;0;"Coahuila de Zaragoza";Saltillo;25.4333333333333;-101;"CARRETERA MONTERREY-SALTILLO KM 4.5, LAS BRISAS COAHUILA SALTILO";25204;0;0;0;0;0;8444117000;0;0;0;Comentarios;"USUARIOS TELEMEDIC";"HASTA 10% DE DESCUENTO EN SERVICIOS DE HOSPITAL";0;Comentarios;"VALIDACION COSTOS DIRECCION Y CONTACTOS";"COVENIO REAFIRMADO CON Luz Elena Caldera Tagle";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"MEDICINA DE URGENCIAS";"MEDICINA GENERAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10484;;No;1;"Sanatorio La Luz";"Hospital Tabulado";0000-00-00;Sistemas;0000-00-00;Si;No;No;No;No;83;;;;;;;;;10978;"MORELIA - MORELIA";1;0;"Michoacán de Ocampo";Morelia;19.7022222222222;-101.185555555556;"GENERAL BRAVO NO. 50, CHAPULTEPEC NTE., MORELIA, MICHOACÁN, ";58260;NORMA.MARTINEZ@SANATORIOLALUZ.COM;0;0;0;0;4433152967;0;0;0;Comentarios;"COSTO PARA PUBLICO EN GENERAL";"HASTA 10% DE DESCUENTO EN HOSPITALIZACION";0;Comentarios;"VALIDACION COSTO DIRECCION CONTACTOS";"03/03/2020 SE CONFIRMA CONVENIO CON LIC. NORMA MARTINEZ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"MEDICINA DE URGENCIAS";"MEDICINA FAMILIAR";"MEDICINA INTERNA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"4433152966 EXT 268";0;0;0;0;0;0;0
16889;29691;No;1;"DR. MANUEL GONZALEZ GUEVARA";"Hospital Tabulado";0000-00-00;Sistemas;0000-00-00;Si;No;No;No;No;83;;;;;;;;;23206;"29691 - CIRUGIA GENERAL - DISTRITO FEDERAL LA MAGDALENA CONTRERAS  ";1;55689366;"Ciudad de México";"La Magdalena Contreras";19.3333333333333;-99.2138888888889;"CAMINO A SANTA TERESA 1055 CONSULTORIO 505,  HEROES DE PADIERNA, DISTRITO FEDERAL LA MAGDALENA CONTRERAS";10700;drgonzalezg1@hotmail.com;56522213;0;5552170821;0;0;0;0;0;Comentarios;"COSTO PARA USUARIOS TELEMEDIC ";"$ 600";0;Comentarios;"VALIDACION COSTO DIRECCION CONTACTOS";"30/01/2020 SE CONFIRMA CONVENIO CON EL DR. MANUEL";0;0;0;0;0;0;0;0;0;0;0;0;0;Proveedores;"COSTO PUBLICO GENRAL";$1,000.00;0;0;0;0;0;0;0;0;0;0;0;"CIRUGIA GENERAL";GASTROENTEROLOGIA;PROCTOLOGIA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18251;;No;1;"HOSPITAL DE JESUS";"Hospital Tabulado";0000-00-00;Sistemas;2019-09-20;Si;No;No;No;No;83;;;;;;;;;25190;"HOSPITAL DE JESUS";1;0;Chihuahua;"Hidalgo del Parral";26.9325;-105.663055555556;"Ignacio Zaragoza 20 , Centro CP: . Hidalgo del Parral, Chihuahua";33800;Patymora2611@hotmail.com;0;0;0;0;"627 522 0064";0;0;0;Comentarios;"COSTO PARA USUARIOS TELEMEDIC";"DESCUENTO DEL 10% EN HOSPITALIZACION Y 6% EN FARMACIA";0;Comentarios;"VALIDACION COSTOS DIRECCION Y CONTACTOS";"20/09/2019 SE REALIZA CONVENIO CON LIC PATRICIA MORA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"MEDICINA GENERAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18252;;No;1;"Hospital Amistad";"Hospital Tabulado";0000-00-00;Sistemas;2019-09-20;Si;No;No;No;No;83;;;;;;;;;25191;"Hospital Amistad";1;0;"Coahuila de Zaragoza";Torreón;25.5444444444444;-103.441666666667;"Av. Ocampo Ote. , Cuarto de Cobián Centro, 27000 Torreón, Coah.";1005;sistemasfiscales@hotmail.com;0;0;0;0;"871 747 1200";0;0;0;Comentarios;"COSTO PARA USUARIOS TELEMEDIC";"5% EN SERVICIOS DE HOSPITALIZACION Y 10% CIRUGIA EN SERVICIOS RAYOS X Y LABORATORIOS ";0;Comentarios;"VALIDACION COSTOS DIRECCION Y CONTACTOS";"20/09/2019 SE REALIZA CONVENIO CON LIC MANUEL MUNOZ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"CIRUGIA GENERAL";"MEDICINA GENERAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16768;;No;1;"CENTRO MEDICO CESAT";"Hospital Tabulado";0000-00-00;Sistemas;2019-04-02;Si;No;No;No;No;83;;;;;;;;;23058;"CENTRO MEDICO CESAT CD DEL CARMEN CAMPECHE";1;0;Campeche;Carmen;18.6383333333333;-91.8352777777778;"CALLE 55 93, MIAM.";24115;"CESATASEGURADORAS@GMAIL.COM ";0;0;0;0;"938) 286-0705";0;0;0;Comentarios;"COSTO DESCUENTO TELEMEDIC";"10% EN SERVICIOS HOSPITALARIOS, LABORATORIO Y GABINETE, HASTA 10% DE DESCUENTO EN CONSULTA DE MEDICINA GENERAL. DRA. AMIRA MORENO GAMBOA";0;Comentarios;"VALIDACION COSTO DIRECCION CONTACTOS";"18/02/2020 SE CONFIRMA CONVENIO CON  JULIO";0;0;0;0;0;0;0;0;0;0;0;0;0;Comentarios;IMPORTANTE;"NA DEBE PRESENTARSE EN RECEPCIÓN INDICANDO QUE ES USUARIO TELEMEDIC Y PRESENTAR CARTA";0;0;0;0;0;0;0;0;0;0;0;"MEDICINA GENERAL";ORTOPEDIA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"(938) 286-0995";0;0;0;0;0;0;0
9805;;No;1;"HOSPITAL FRAY JUAN DE SAN MIGUEL DE URUAPAN";"Hospital Tabulado";0000-00-00;Sistemas;0000-00-00;Si;No;No;No;No;83;;;;;;;;;1401;URUAPAN;1;0;"Michoacán de Ocampo";Uruapan;19.4194444444444;-102.058333333333;"MAZATLAN NO. 75, LA MAGDALENA, URUAPAN, MICHOACÁN, ";60080;COBRANZA@HOSPITALFRAYJUAN.COM.MX;0;0;0;4525244447;0;0;0;0;Comentarios;"COSTO PARA USUARIOS TELEMEDIC";"HASTA 10% DE DESCUENTO EN HOSPITALIZACION, LABORATORIO, GABINETE Y URGENCIAS., 5% EN MATERIALES Y MEDICAMENTOS";0;Comentarios;"VALIDACION COSTO DIRECCION CONTACTOS";"20/01/2020 SE CONFIRMA CONVENIO CON LIC. ISELA  SILVA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9805;;No;1;"HOSPITAL FRAY JUAN DE SAN MIGUEL DE URUAPAN";"Hospital Tabulado";0000-00-00;Sistemas;0000-00-00;Si;No;No;No;No;83;;;;;;;;;3185;"URUAPAN - URUAPAN";1;6313125799;"Michoacán de Ocampo";Uruapan;19.4194444444444;-102.058333333333;"MAZATLAN NO. 75, LA MAGDALENA, URUAPAN, MICHOACÁN, ";;COBRANZA@HOSPITALFRAYJUAN.COM.MX;0;LABCURIEL@HOTMAIL.COM;0;4525244447;0;0;0;0;Comentarios;"COSTO PARA USUARIOS TELEMEDIC";"HASTA 10% DE DESCUENTO EN HOSPITALIZACION, LABORATORIO, GABINETE Y URGENCIAS., 5% EN MATERIALES Y MEDICAMENTOS";0;Comentarios;"VALIDACION COSTO DIRECCION CONTACTOS";"20/01/2020 SE CONFIRMA CONVENIO CON LIC. ISELA  SILVA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9805;;No;1;"HOSPITAL FRAY JUAN DE SAN MIGUEL DE URUAPAN";"Hospital Tabulado";0000-00-00;Sistemas;0000-00-00;Si;No;No;No;No;83;;;;;;;;;5020;"URUAPAN - URUAPAN";1;0;"Michoacán de Ocampo";Uruapan;19.4194444444444;-102.058333333333;"MAZATLAN NO. 75, LA MAGDALENA, URUAPAN, MICHOACÁN, ";;COBRANZA@HOSPITALFRAYJUAN.COM.MX;0;0;0;4525244447;0;0;0;0;Comentarios;"COSTO PARA USUARIOS TELEMEDIC";"HASTA 10% DE DESCUENTO EN HOSPITALIZACION, LABORATORIO, GABINETE Y URGENCIAS., 5% EN MATERIALES Y MEDICAMENTOS";0;Comentarios;"VALIDACION COSTO DIRECCION CONTACTOS";"20/01/2020 SE CONFIRMA CONVENIO CON LIC. ISELA  SILVA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17089;29219;No;1;"HOSPITAL DIVINA PROVIDENCIA AC";"Hospital Tabulado";0000-00-00;Sistemas;0000-00-00;Si;No;No;No;No;83;;;;;;;;;23413;"29219 - MEDICINA GENERAL - JALISCO LA BARCA  ";1;3939350128;Jalisco;"La Barca";20.2902777777778;-102.541944444444;"ZARAGOZA 23,  CENTRO, JALISCO LA BARCA";47910;HOSPITALDIVINAPROVIDENCIA@HOTMAIL.COM;0;0;0;0;0;0;0;0;Comentarios;"VALIDACION COSTOS DIRECCION Y CONTACTOS";"23/09/2019 SE REAFIRMA CONVENIO CON  JUANA VALDIVIA AREA DE CAJAS";0;Proveedores;COSTO;"COSTO PUBLICO: $250.00";0;0;0;0;0;0;0;0;0;0;0;0;0;Proveedores;DESCUENTO;"COSTO TELEMEDIC: $180.00";0;0;0;0;0;0;0;0;0;0;0;"MEDICINA GENERAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18263;;No;1;"CENTRO MEDICO DALINDE";"Hospital Tabulado";0000-00-00;Sistemas;2020-02-25;Si;No;No;Si;No;83;;;;;;;;;25202;"CENTRO MEDICO DALINDE";1;0;"Ciudad de México";Cuauhtémoc;19.4430555555556;-99.1444444444444;"Quintana Roo 92, Roma Sur, Cuauhtémoc, CDMX";06760;0;0;0;0;0;"55 5265 2000";0;0;0;Comentarios;"COSTO PARA USUARIOS TELEMEDIC";"DESCUENTO DEL 15% EN HOSPITALIZACION";0;Comentarios;"VALIDACION COSTO DIRECCION CONTACTOS";"25/02/2020 SE CONFIRMA CONVENIO CON LIC PATRICIA HERNANDEZ";0;0;0;0;0;0;0;0;0;0;0;0;0;Comentarios;IMPORTANTE;"LOS USUARIOS DEBE  PRESENTAR LA CARTA DE USUARIOS";0;0;0;0;0;0;0;0;0;0;0;"MEDICINA GENERAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16411;;No;1;"SANATORIO SAN JOSE DE VALLES";"Hospital Tabulado";0000-00-00;Sistemas;2018-09-11;Si;No;No;No;No;83;;;;;;;;;22338;"SANATORIO SAN JOSE DE VALLES";1;0;"San Luis Potosí";"Ciudad Valles";21.9869444444444;-99.0186111111111;"Vicente C. Salazar 1415. Col. AltaVista";79000;ADMON.SANJOSEDEVALLES@GMAIL.COM;0;0;0;0;"4813822774  ";0;0;0;Comentarios;"DESCUENTO TELEMEDIC";"5% EN SERVICIOS HOSPITALARIOS 10% DE DESCUENTO EN URGENCIAS  ";0;Comentarios;"VALIDACION COSTOS DIRECCION Y CONTACTOS";"04/12/2019 SE REAFIRMA CONVENIO CON LIC ELIZA SALAZAR";0;0;0;0;0;0;0;0;0;0;0;0;0;Comentarios;"COSTO PARA USUARIOS TELEMEDIC ";"COSTO CONSULTA EN GASTROENTEROLOGIA ES DE $ 500 ";0;0;0;0;0;0;0;0;0;0;0;GASTROENTEROLOGIA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13250;21334;No;1;"CLINICA MEDICA PROVIDENCIA";"Hospital Tabulado";0000-00-00;Sistemas;2019-03-13;Si;No;No;No;No;83;72;BANORTE;720;0863689912;072610008636899128;"MARIA GUADALUPE CHAGOYA MENDEZ";CAMG611212LF4;;15538;"DRA GUADALUPE CHAGOYA CLINICA MEDICA PROVIDENCIA SERVICIOS HOSPITALARIOS LABORATORIOS GABINETE CONSULTAS DE ESPECIALIDAD";1;9515141422;Oaxaca;"Oaxaca de Juárez";17.0677777777778;-96.72;"Rayón 623, Zona Feb 10 2015, Col. Centro.";68000;MARIAGUADALUPE_CHAGOYAMENDEZ@YAHOO.COM;0;0;0;0;0;0;0;0;Comentarios;"DESCUENTO TELEMEDIC";"HASTA EL 10% DESCUENTO EN GABINETE, LABORATORIOS Y HOSPITALIZACION - CONSULTAS DE ESPECIALIDADES HASTA 10% DE DESCUENTO - PATOLOGIA HASTA 10% DE DESCUENTO.";0;Comentarios;"VALIDACION COSTO DIRECCION CONTACTOS";"17/01/2020 SE CONFIRMA CONVENIO CON LA DRA. MARIA";0;0;0;0;0;0;0;0;0;0;0;0;0;Referencias;"COSTO ";"COSTOS NORMALES  ZONA DE COBERTURA : OAXACA  COSTOS  DIA  $700  NOCTURNO $850  ";Referencias;"CONVENIO ";"DRA. MARIA 9511177418";0;0;0;0;0;0;0;0;"NUTRIOLOGIA CLINICA";"PATOLOGIA CLINICA";"NEUROLOGIA PEDIATRICA";"ODONTOLOGÍA GENERAL";ODONTOPEDIATRÍA;DERMATOLOGIA;"MEDICINA INTERNA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13250;21334;No;1;"CLINICA MEDICA PROVIDENCIA";"Hospital Tabulado";0000-00-00;Sistemas;2019-03-13;Si;No;No;No;No;83;72;BANORTE;720;0863689912;072610008636899128;"MARIA GUADALUPE CHAGOYA MENDEZ";CAMG611212LF4;;24260;"PATOLOGIA CLINICA OAXACA";1;0;Oaxaca;"Oaxaca de Juárez";17.0677777777778;-96.72;"IGNACIO LOPEZ RAYON 623. CENTRO";68000;0;0;0;0;0;9515141422;0;0;0;Comentarios;"DESCUENTO TELEMEDIC";"HASTA EL 10% DESCUENTO EN GABINETE, LABORATORIOS Y HOSPITALIZACION - CONSULTAS DE ESPECIALIDADES HASTA 10% DE DESCUENTO - PATOLOGIA HASTA 10% DE DESCUENTO.";0;Comentarios;"VALIDACION COSTO DIRECCION CONTACTOS";"17/01/2020 SE CONFIRMA CONVENIO CON LA DRA. MARIA";0;0;0;0;0;0;0;0;0;0;0;0;0;Referencias;"COSTO ";"COSTOS NORMALES  ZONA DE COBERTURA : OAXACA  COSTOS  DIA  $700  NOCTURNO $850  ";Referencias;"CONVENIO ";"DRA. MARIA 9511177418";0;0;0;0;0;0;0;0;"NUTRIOLOGIA CLINICA";"PATOLOGIA CLINICA";"NEUROLOGIA PEDIATRICA";"ODONTOLOGÍA GENERAL";ODONTOPEDIATRÍA;DERMATOLOGIA;"MEDICINA INTERNA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13250;21334;No;1;"CLINICA MEDICA PROVIDENCIA";"Hospital Tabulado";0000-00-00;Sistemas;2019-03-13;Si;No;No;No;No;83;72;BANORTE;720;0863689912;072610008636899128;"MARIA GUADALUPE CHAGOYA MENDEZ";CAMG611212LF4;;24371;"NEUROLOGIA PEDIATRICA OAXACA";1;0;Oaxaca;"Oaxaca de Juárez";17.0677777777778;-96.72;"IGNACIO LOPEZ RAYON 623.COL CENTRO";68000;0;0;0;0;0;9515141422;0;0;0;Comentarios;"DESCUENTO TELEMEDIC";"HASTA EL 10% DESCUENTO EN GABINETE, LABORATORIOS Y HOSPITALIZACION - CONSULTAS DE ESPECIALIDADES HASTA 10% DE DESCUENTO - PATOLOGIA HASTA 10% DE DESCUENTO.";0;Comentarios;"VALIDACION COSTO DIRECCION CONTACTOS";"17/01/2020 SE CONFIRMA CONVENIO CON LA DRA. MARIA";0;0;0;0;0;0;0;0;0;0;0;0;0;Referencias;"COSTO ";"COSTOS NORMALES  ZONA DE COBERTURA : OAXACA  COSTOS  DIA  $700  NOCTURNO $850  ";Referencias;"CONVENIO ";"DRA. MARIA 9511177418";0;0;0;0;0;0;0;0;"NUTRIOLOGIA CLINICA";"PATOLOGIA CLINICA";"NEUROLOGIA PEDIATRICA";"ODONTOLOGÍA GENERAL";ODONTOPEDIATRÍA;DERMATOLOGIA;"MEDICINA INTERNA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13250;21334;No;1;"CLINICA MEDICA PROVIDENCIA";"Hospital Tabulado";0000-00-00;Sistemas;2019-03-13;Si;No;No;No;No;83;72;BANORTE;720;0863689912;072610008636899128;"MARIA GUADALUPE CHAGOYA MENDEZ";CAMG611212LF4;;25173;"DRA  EDITH";1;0;Oaxaca;"Oaxaca de Juárez";17.0677777777778;-96.72;"121 2DA, CALLE DE LAS FLORES,68050,OAXACA , OAXACA DE JUAREZ";68050;"951 514 1422";0;0;0;0;9511177418;0;0;0;Comentarios;"DESCUENTO TELEMEDIC";"HASTA EL 10% DESCUENTO EN GABINETE, LABORATORIOS Y HOSPITALIZACION - CONSULTAS DE ESPECIALIDADES HASTA 10% DE DESCUENTO - PATOLOGIA HASTA 10% DE DESCUENTO.";0;Comentarios;"VALIDACION COSTO DIRECCION CONTACTOS";"17/01/2020 SE CONFIRMA CONVENIO CON LA DRA. MARIA";0;0;0;0;0;0;0;0;0;0;0;0;0;Referencias;"COSTO ";"COSTOS NORMALES  ZONA DE COBERTURA : OAXACA  COSTOS  DIA  $700  NOCTURNO $850  ";Referencias;"CONVENIO ";"DRA. MARIA 9511177418";0;0;0;0;0;0;0;0;"NUTRIOLOGIA CLINICA";"PATOLOGIA CLINICA";"NEUROLOGIA PEDIATRICA";"ODONTOLOGÍA GENERAL";ODONTOPEDIATRÍA;DERMATOLOGIA;"MEDICINA INTERNA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9830;;No;1;"HOSPITAL SAN RAFAEL";"Hospital Tabulado";0000-00-00;Sistemas;0000-00-00;Si;No;No;No;No;83;;;;;;;AGA090223JD1;;1425;CUAUTITLAN;1;9933545399;México;Cuautitlán;19.6669444444444;-99.1791666666667;"AUT. MEXICO QUERETARO KM 43 S/N, PARQUE INDUSTRIAL LA LUZ, CUAUTITLAN, ESTADO DE MÉXICO, 54716";54716;ARYAMSM@HOTMAIL.COM;7474710543;jnavarrete@laboratorioschontalpa.com.mx;0;58726100;0;0;0;0;Comentarios;"VALIDACION COSTO DIRECCION CONTACTOS";"16/01/2020 SE CONFIRMA CONVENIO CON ELIZABETH";mvelazquez@laboratorioschontalpa.com.mx;Referencias;"COSTO TELASIST TELEMEDIC";"HASTA 20% DE DESCUENTO EN HOSPITALIZACIÓN, LABORATORIO, GABINETE, TOMOGRAFIAS, ULTRASONIDOS, CONSULTAS DE MEDICOS ESPECIALISTAS, AMBULANCIAS Y FARMACIA (20% SI ES PAGO EN EFECTIVO Y EL 15 % SI ES CON OTRA FORMA DE PAGO )";0;bioclinlab@prodigy.net.mx|bioclin@prodigy.net.mx;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9830;;No;1;"HOSPITAL SAN RAFAEL";"Hospital Tabulado";0000-00-00;Sistemas;0000-00-00;Si;No;No;No;No;83;;;;;;;AGA090223JD1;;1426;"CUAUTITLAN IZCALLI";1;0;México;"Cuautitlán Izcalli";19.6461111111111;-99.2113888888889;"AUTOPISTA MEXICO-QUERETARO KM 43 S/N, PARQUE INDUSTRIAL LA LUZ, CUAUTITLAN IZCALLI, ESTADO DE MÉXICO, 54716";54716;ARYAMSM@HOTMAIL.COM;0;0;0;58726100;0;0;0;0;Comentarios;"VALIDACION COSTO DIRECCION CONTACTOS";"16/01/2020 SE CONFIRMA CONVENIO CON ELIZABETH";0;Referencias;"COSTO TELASIST TELEMEDIC";"HASTA 20% DE DESCUENTO EN HOSPITALIZACIÓN, LABORATORIO, GABINETE, TOMOGRAFIAS, ULTRASONIDOS, CONSULTAS DE MEDICOS ESPECIALISTAS, AMBULANCIAS Y FARMACIA (20% SI ES PAGO EN EFECTIVO Y EL 15 % SI ES CON OTRA FORMA DE PAGO )";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9830;;No;1;"HOSPITAL SAN RAFAEL";"Hospital Tabulado";0000-00-00;Sistemas;0000-00-00;Si;No;No;No;No;83;;;;;;;AGA090223JD1;;3208;"CUAUTITLAN - CUAUTITLÁN";1;0;México;Cuautitlán;19.6669444444444;-99.1791666666667;"AUT. MEXICO QUERETARO KM 43 S/N, PARQUE INDUSTRIAL LA LUZ, CUAUTITLAN, ESTADO DE MÉXICO, 54716";54716;ARYAMSM@HOTMAIL.COM;0;HOSPITALREFORMA@HOTMAIL.COM;0;58726100;0;0;0;0;Comentarios;"VALIDACION COSTO DIRECCION CONTACTOS";"16/01/2020 SE CONFIRMA CONVENIO CON ELIZABETH";0;Referencias;"COSTO TELASIST TELEMEDIC";"HASTA 20% DE DESCUENTO EN HOSPITALIZACIÓN, LABORATORIO, GABINETE, TOMOGRAFIAS, ULTRASONIDOS, CONSULTAS DE MEDICOS ESPECIALISTAS, AMBULANCIAS Y FARMACIA (20% SI ES PAGO EN EFECTIVO Y EL 15 % SI ES CON OTRA FORMA DE PAGO )";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9830;;No;1;"HOSPITAL SAN RAFAEL";"Hospital Tabulado";0000-00-00;Sistemas;0000-00-00;Si;No;No;No;No;83;;;;;;;AGA090223JD1;;3209;"CUAUTITLAN IZCALLI - CUAUTITLAN IZCALLI";1;6373723061;México;"Cuautitlán Izcalli";19.6461111111111;-99.2113888888889;"AUTOPISTA MEXICO-QUERETARO KM 43 S/N, PARQUE INDUSTRIAL LA LUZ, CUAUTITLAN IZCALLI, ESTADO DE MÉXICO, 54716";54716;ARYAMSM@HOTMAIL.COM;0;0;0;58726100;0;0;0;0;Comentarios;"VALIDACION COSTO DIRECCION CONTACTOS";"16/01/2020 SE CONFIRMA CONVENIO CON ELIZABETH";0;Referencias;"COSTO TELASIST TELEMEDIC";"HASTA 20% DE DESCUENTO EN HOSPITALIZACIÓN, LABORATORIO, GABINETE, TOMOGRAFIAS, ULTRASONIDOS, CONSULTAS DE MEDICOS ESPECIALISTAS, AMBULANCIAS Y FARMACIA (20% SI ES PAGO EN EFECTIVO Y EL 15 % SI ES CON OTRA FORMA DE PAGO )";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
